date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
#date,#item+name,#item+unit,#item+type,#value,#currency,#country+name,#adm1+name,#adm1+code,#name+market,,#item+code,,,#item+type+code,#meta+id,
2016-09-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Tindouf,383,Tindouf,1795,285,15,15,8,1795_285_15_15,
2016-10-15,Fuel (petrol-gasoline) - Retail,L,non-food,29.0,DZD,Algeria,Tindouf,383,Tindouf,1795,285,15,15,8,1795_285_15_15,
2015-04-15,Milk (camel) - Retail,L,milk and dairy,125.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-05-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-06-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-07-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-08-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-09-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-10-15,Milk (camel) - Retail,L,milk and dairy,130.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-11-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-12-15,Milk (camel) - Retail,L,milk and dairy,130.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-01-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-02-15,Milk (camel) - Retail,L,milk and dairy,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-03-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-07-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-08-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-09-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2016-10-15,Milk (camel) - Retail,L,milk and dairy,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,342,15,15,3,1795_342_15_15,
2015-04-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",70.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-05-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-06-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-07-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",60.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-08-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",70.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-09-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-10-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",75.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-11-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-12-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-01-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-02-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",85.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-03-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-07-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-08-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-09-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2016-10-15,Fish (canned) - Retail,125 G,"meat, fish and eggs",80.0,DZD,Algeria,Tindouf,383,Tindouf,1795,343,15,74,2,1795_343_15_74,
2015-04-15,Meat (camel) - Retail,KG,"meat, fish and eggs",600.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-05-15,Meat (camel) - Retail,KG,"meat, fish and eggs",550.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-06-15,Meat (camel) - Retail,KG,"meat, fish and eggs",650.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-07-15,Meat (camel) - Retail,KG,"meat, fish and eggs",650.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-08-15,Meat (camel) - Retail,KG,"meat, fish and eggs",650.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-09-15,Meat (camel) - Retail,KG,"meat, fish and eggs",600.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-10-15,Meat (camel) - Retail,KG,"meat, fish and eggs",600.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-11-15,Meat (camel) - Retail,KG,"meat, fish and eggs",600.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-12-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-01-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-02-15,Meat (camel) - Retail,KG,"meat, fish and eggs",70.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-03-15,Meat (camel) - Retail,KG,"meat, fish and eggs",650.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-07-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-08-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-09-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2016-10-15,Meat (camel) - Retail,KG,"meat, fish and eggs",700.0,DZD,Algeria,Tindouf,383,Tindouf,1795,344,15,5,2,1795_344_15_5,
2015-04-15,Apples - Retail,KG,vegetables and fruits,200.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-05-15,Apples - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-06-15,Apples - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-07-15,Apples - Retail,KG,vegetables and fruits,230.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-08-15,Apples - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-09-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-10-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-11-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-12-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-01-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-02-15,Apples - Retail,KG,vegetables and fruits,300.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-03-15,Apples - Retail,KG,vegetables and fruits,270.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-07-15,Apples - Retail,KG,vegetables and fruits,400.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-08-15,Apples - Retail,KG,vegetables and fruits,450.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-09-15,Apples - Retail,KG,vegetables and fruits,450.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2016-10-15,Apples - Retail,KG,vegetables and fruits,400.0,DZD,Algeria,Tindouf,383,Tindouf,1795,345,15,5,4,1795_345_15_5,
2015-04-15,Tea (sahm) - Retail,Packet,miscellaneous food,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-05-15,Tea (sahm) - Retail,Packet,miscellaneous food,130.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-06-15,Tea (sahm) - Retail,Packet,miscellaneous food,130.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-07-15,Tea (sahm) - Retail,Packet,miscellaneous food,130.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-08-15,Tea (sahm) - Retail,Packet,miscellaneous food,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-09-15,Tea (sahm) - Retail,Packet,miscellaneous food,140.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-10-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-11-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-12-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-01-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-02-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-03-15,Tea (sahm) - Retail,Packet,miscellaneous food,150.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-07-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-08-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-09-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2016-10-15,Tea (sahm) - Retail,Packet,miscellaneous food,160.0,DZD,Algeria,Tindouf,383,Tindouf,1795,357,15,75,7,1795_357_15_75,
2015-04-15,Oranges - Retail,KG,vegetables and fruits,200.0,DZD,Algeria,Tindouf,383,Tindouf,1795,360,15,5,4,1795_360_15_5,
2015-05-15,Oranges - Retail,KG,vegetables and fruits,250.0,DZD,Algeria,Tindouf,383,Tindouf,1795,360,15,5,4,1795_360_15_5,
2015-04-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-05-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-06-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-07-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-08-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-09-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-10-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-11-15,Rice - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-12-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-01-15,Rice - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-02-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-03-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-07-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-08-15,Rice - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-09-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2016-10-15,Rice - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Samara,1796,52,15,5,1,1796_52_15_5,1
2015-04-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-05-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-06-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-11-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-12-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-01-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-02-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-03-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-07-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-08-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-09-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2016-10-15,Bread - Retail,Unit,cereals and tubers,10.0,DZD,Algeria,Tindouf,383,Samara,1796,55,15,33,1,1796_55_15_33,
2015-04-15,Beans (white) - Retail,KG,pulses and nuts,280.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-05-15,Beans (white) - Retail,KG,pulses and nuts,215.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-06-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-07-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-08-15,Beans (white) - Retail,KG,pulses and nuts,230.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-09-15,Beans (white) - Retail,KG,pulses and nuts,170.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-10-15,Beans (white) - Retail,KG,pulses and nuts,180.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-11-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-12-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-01-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-02-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-03-15,Beans (white) - Retail,KG,pulses and nuts,190.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-07-15,Beans (white) - Retail,KG,pulses and nuts,240.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-08-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-09-15,Beans (white) - Retail,KG,pulses and nuts,200.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2016-10-15,Beans (white) - Retail,KG,pulses and nuts,240.0,DZD,Algeria,Tindouf,383,Samara,1796,66,15,5,5,1796_66_15_5,
2015-04-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2015-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2015-11-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2015-12-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-01-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-02-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-03-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-07-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-08-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-09-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2016-10-15,Milk - Retail,L,milk and dairy,100.0,DZD,Algeria,Tindouf,383,Samara,1796,81,15,15,3,1796_81_15_15,
2015-04-15,Potatoes - Retail,KG,cereals and tubers,120.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-05-15,Potatoes - Retail,KG,cereals and tubers,70.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-06-15,Potatoes - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-07-15,Potatoes - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-08-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-09-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-10-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-11-15,Potatoes - Retail,KG,cereals and tubers,90.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-12-15,Potatoes - Retail,KG,cereals and tubers,60.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-01-15,Potatoes - Retail,KG,cereals and tubers,50.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-02-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-03-15,Potatoes - Retail,KG,cereals and tubers,100.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-07-15,Potatoes - Retail,KG,cereals and tubers,70.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-08-15,Potatoes - Retail,KG,cereals and tubers,80.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-09-15,Potatoes - Retail,KG,cereals and tubers,70.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2016-10-15,Potatoes - Retail,KG,cereals and tubers,70.0,DZD,Algeria,Tindouf,383,Samara,1796,83,15,5,1,1796_83_15_5,
2015-04-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-05-15,Eggs - Retail,30 pcs,"meat, fish and eggs",340.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-06-15,Eggs - Retail,30 pcs,"meat, fish and eggs",340.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",240.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",250.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-11-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-12-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-01-15,Eggs - Retail,30 pcs,"meat, fish and eggs",320.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-02-15,Eggs - Retail,30 pcs,"meat, fish and eggs",310.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-03-15,Eggs - Retail,30 pcs,"meat, fish and eggs",280.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-07-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-08-15,Eggs - Retail,30 pcs,"meat, fish and eggs",330.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-09-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2016-10-15,Eggs - Retail,30 pcs,"meat, fish and eggs",380.0,DZD,Algeria,Tindouf,383,Samara,1796,92,15,69,2,1796_92_15_69,
2015-04-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
2015-05-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
2015-06-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",370.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
2015-07-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",340.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
2015-08-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",340.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
2015-09-15,Meat (chicken) - Retail,KG,"meat, fish and eggs",350.0,DZD,Algeria,Tindouf,383,Samara,1796,94,15,5,2,1796_94_15_5,
